"text","label","pairs_diff"
"you have demonstrated my point. you seem capable of responding to issues in only two ways   either quoting the bible as 'proof' of something, or pasting in some tedious, non reputable and peripherally related quote. i say your interactions are not honest because you persist in these diversions, instead of directly answering with ideas that came out of your mind. certainly a discussion of religion may involve the bible, but it doesn't always have to. you are incapable of understanding that a bible quote is not proof of anything other proving those words are in the bible. (and even that...) please consider coming to the real world of adult debate where the expectation is that you actually express you own ideas. parroting back some tired platitude is not intellectually honest debate.","1","NP,@S,1.39	VP,.,1.08	VBP,VP,1.84	VBN,NP,0.08	PRP$,NN,0.01	"
"flush  'for the scientist who has lived by faith in the power of reason, the story ends like a bad dream. he has scaled the mountains of ignorance  he is about to conquer the highest peak  as he pulls himself over the final rock, he is greeted by a band of theologians who have been sitting there for centuries.'","1","NP,@S,4.83	``,@S,4.98	PP,@S,4.87	IN,NP,0.68	NP,SBAR,0.62	DT,NN,0.01	WHNP,S,2.14	VBZ,VP,1.26	VP,PP,0.66	VBN,PP,0.36	IN,NP,0.02	IN,NP,1.30	NP,PP,4.82	DT,NN,0.08	IN,NP,0.03	,,@S,5.21	NP,@S,5.61	DT,NN,0.00	VP,.,4.47	VBZ,PP,4.48	IN,NP,4.43	DT,@NP,5.92	JJ,NN,15.63	"
"see how much easier it would have been to have just shot them on the battlefield or whatever hole we found them hiding in instead of taking them into custody? sure, we would have been without their intell, but then at least we would not have tortured them, and we wouldn't be running around wondering what to do with them.","1","VP,.,4.37	VB,SBAR,4.82	SBAR,SBAR,3.30	SBAR,CC,1.89	WHNP,S,0.95	WHNP,ADJP,0.09	WRB,JJ,0.01	NP,VP,1.04	MD,VP,0.14	VB,VP,0.27	VBN,S,0.33	TO,VP,0.30	VP,VP,0.37	VB,ADVP,0.00	VP,PP,0.02	VBN,NP,0.00	IN,NP,0.03	DT,NN,0.07	WHNP,S,3.70	WDT,NN,5.01	NP,VP,0.49	VBD,S,2.00	NP,VP,3.46	VP,VP,1.75	VP,CONJP,0.45	VBG,PP,0.00	RB,IN,0.01	VP,PP,0.09	VBG,NP,0.02	IN,NP,0.23	"
"first great post i've seen in awhile with the truth attached!","1","ADVP,@FRAG,8.30	NP,.,5.85	NP,SBAR,5.74	JJ,NN,10.66	NP,VP,0.63	VBP,VP,1.25	VP,PP,1.97	VBN,PP,0.07	IN,ADVP,0.28	IN,NP,0.76	NP,VP,0.16	DT,NN,5.71	"
"listen, you left wing nut bag, your daddy the devil (john 8 44) is leading you down the primrose path to destruction. i'd tell you to wise up but i don't think you even know how. god isn't buying into your politically correct gay sex hedonism. it's because of people like you and daewoo that god is becoming increasingly unhappy with the sodom and gomorrah movement in america.","1","S,@S,5.12	,,@S,5.93	NP,@S,6.64	VP,.,6.24	VBD,SBAR,5.02	NP,VP,1.18	NP,NP,0.91	NP,,,0.16	NN,@NP,0.01	NN,NN,0.23	NP,NP,0.36	PRP$,NN,0.32	NP,-RRB-,0.56	NP,NP,0.93	NP,-LRB-,0.64	DT,NNP,0.22	NP,NP,1.29	CD,CD,0.21	VBZ,VP,1.97	VP,PP,1.72	VP,PP,0.72	VBG,NP,0.04	IN,NP,0.03	DT,@NP,0.04	NN,NN,0.25	TO,NP,4.52	"
"yep i did say that and you don't know why? if you can repeal the bor, any one of them there is nothing to stop you from repealing the articles either is there? in fact, you have made that claim repeatedly. i said you couldn't and supplied the reasons. you sos again?   quote i'm not sure how the rest of your post is really relevant.  quote  why am i not surprised? emoticonxgood","1","S,.,1.82	S,S,1.37	S,CC,0.03	NP,VP,0.32	NP,NP,0.73	VBD,VP,0.05	VB,NP,0.02	NP,VP,1.96	VP,VP,0.41	VBP,RB,0.02	VB,SBARQ,0.00	"
"i'm addressing exactly what you said. you have said this on numerous occasions!!! it's time to prove it, now!!! so i repeat once again!!!   stop changing the subject and prove your claim if you aren't lying!!! link to the post's of me saying that bees can't fly. tq tried it and has been proven to be a liar also, so show your claim in context of the debate you are claiming i made it in. or admit that you lie like this on a regular basis and distort my arguments in order to claim some sick victory which you never earn honestly but by doing what i am proving here that you have done by claiming that i ever said that bees can't fly! now quote me saying it or admit you're a liar!","1","NP,@S,0.36	VP,.,0.56	VBP,VP,0.47	VBG,SBAR,0.58	WHADJP,S,0.18	RB,WP,0.00	NP,VP,0.01	"
"so guns are more important than the safety of women? then the right of women abandoned by their husbands to know about the financial situation of their spouses in a divorce case?  so men love their guns more than women? is that some kind of homosexuality? ya know a gun is kind of shaped like, um, you know what. a gun does ejaculate in a sense.","1","RB,@S,0.45	NP,@S,1.63	VP,.,4.13	VBP,ADJP,4.38	RBR,@ADJP,4.55	JJ,PP,0.01	IN,NP,0.26	NP,PP,0.17	DT,NN,0.22	IN,NP,0.01	"
"sorry but you wrote 'hard' so many times that i couldn't resist it.","1","ADJP,@FRAG,4.52	S,.,4.01	CC,@S,2.99	NP,VP,3.72	VP,SBAR,1.10	VBD,ADJP,1.88	``,@ADJP,1.44	ADJP,PP,1.12	ADJP,'',0.04	NP,NP,0.15	RB,JJ,0.00	WHNP,S,2.23	NP,VP,4.55	VP,VP,7.32	MD,RB,0.02	VB,NP,1.89	"
"the california legislature  the people's elected representatives  have, over the last two years, twice voted to legitimise same sex marriages in california.  that's in the last two years, not eight years ago, when the odious, unconstitutional prop. 22 was passed.  gov. schwarzenegger vetoed it both times, saying  contrary to the usual the 'activist judges' complainants  that he preferred the court to decide. which it has. tough titty.","1","NP,@S,4.36	NP,SBAR,2.37	DT,@NP,0.03	NN,NN,0.00	NP,VP,3.46	NP,@NP,0.00	DT,@NP,0.01	NNS,POS,0.01	VBN,NNS,0.00	VP,ADVP,1.60	VP,,,1.05	VP,PP,0.38	VBP,,,0.01	IN,NP,0.11	DT,@NP,0.10	JJ,@NP,0.01	CD,NNS,0.00	VP,.,3.17	VBD,S,2.81	TO,VP,3.07	VP,PP,1.52	VB,NP,1.05	JJ,@NP,0.23	NN,NNS,5.06	IN,NP,0.23	"
"give it a rest, trebor. you don't have the spirit, so you can't possibly know what's going on. 'you stiff necked people, with uncircumcised hearts and ears! you are just like your fathers  you always resist the holy spirit!'   acts 7","1","S,.,4.35	S,NP,4.52	VP,,,3.12	VP,NP,1.51	VB,NP,5.69	DT,NN,0.02	"
"HUSSEIN Obama. You both lie like dogs and can't stand up to the truth. Truth and I have busted your chops at every turn. With the whipping you've been taking I'm surprised you even show up around here anymore. You know how to make liberals furious? You tell them the truth. Then watch their heads spin. You might want to go get a college degree and educate yourself so you can run with the big dogs.","1","NNP,@NP,0.59	NNP,.,0.22	"
"You mean there is a difference between muslim and christian extreamists? I don't see one.","1","NP,@S,2.58	VP,.,0.91	VBP,SBAR,5.23	NP,VP,0.49	VBZ,NP,0.48	NP,PP,0.29	DT,NN,0.00	IN,NP,0.22	NN,@NP,0.12	CC,@NP,0.23	JJ,NNS,0.57	"
"What i really find disturbing is why you choose to ignore truths and facts....did you know that the blacks that were brought here from Africa were the criminal and the mentally deranged? 90  of blacks here today are a product of them.....think about that for a week.....have you listened to ""gangsta rap"" lately? it is the decay of the 90s....of society....but they keep getting richer!!!!!!!","1","SBAR,@FRAG,1.28	WHNP,S,4.87	NP,@S,6.82	ADVP,VP,4.48	VB,ADJP,3.72	JJ,SBAR,0.05	VBZ,SBAR,3.33	WHADVP,S,1.30	NP,VP,1.93	VBP,S,0.82	TO,VP,1.29	VB,NP,6.83	NP,NNS,5.00	NNS,CC,3.99	:,@FRAG,4.29	VP,.,2.56	VBD,SBAR,3.55	NP,VP,3.48	VBP,SBAR,4.03	IN,S,3.99	NP,VP,0.12	NP,SBAR,0.24	DT,NNS,0.27	WHNP,S,0.01	VBD,VP,1.07	VP,PP,1.44	VBN,ADVP,0.02	IN,NP,0.00	VBD,NP,0.80	NP,NP,1.08	NP,CC,0.69	DT,JJ,0.17	DT,ADJP,0.18	RB,JJ,0.28	"
"the concept of a gay family makes me a little uncomforatable, but i can't formulate any logical arguements to support marrige segregation. by default, i am a supporter of gay adoption. any two loving people can bring up a family just fine. as for marrige, it began as a religious institution, but has been ingrained into american society as a cutural union. gay people deserve the right to recognition in front of the world as a couple, as a partnership. spicygirl is more uncomforatable with gay couples than i will ever be, and that will never change. i would bet money she hasn't figured out her sexuality just yet. that aside, there is no logical argument to deny gays rights. if you have one, i would love to hear it.","1","S,.,3.15	S,S,0.97	S,CC,2.65	S,,,1.90	NP,VP,3.03	NP,PP,0.45	DT,NN,0.01	IN,NP,1.40	DT,@NP,1.15	JJ,NN,5.97	VBZ,NP,1.00	NP,ADJP,6.29	NP,JJ,0.25	DT,JJ,0.08	NP,VP,4.33	VP,VP,2.62	MD,RB,0.02	VB,S,3.18	NP,VP,0.82	DT,@NP,0.48	JJ,NNS,2.80	TO,VP,0.90	VB,NP,0.05	NN,NN,0.00	"
"if the lawsuit makes it to the scotus, it will go down in flames. chances are that they wouldn't even hear it, though. it's may be deemed too controversial for them to take at this time. either way, doma will be upheld.  if you want the law changed, you're going to have to earn it. the backdoor via a liberal judge won't cut it this time. the only way is the front door.","1","SBAR,@S,2.46	IN,S,0.93	NP,VP,1.46	DT,NN,0.22	VP,PP,1.03	VBZ,NP,0.01	TO,NP,0.17	DT,NN,0.22	,,@S,2.08	NP,@S,2.16	VP,.,1.30	MD,VP,2.20	VP,PP,0.24	VB,ADVP,0.01	IN,NP,0.23	"
"this is what easyrider doesn't understand. your story was jesus's whole point. though actions of love we will know god. easyrider and his kind do not know jesus. i actually feel sorry for him and pity him he can not see jesus in another human being and is so addicted to the bible, and the teachings of the false god paul, that he and his kind have made it their god. they are trapped within the confines of thier own teachings. jesus said only as a little child can you enter the kingdom of heaven. see the world though the eyes of a little child and all things are possible. don't let the fear based rantings of easyrider get to you. remember love is always the answer.","1","NP,@S,3.74	VP,.,3.47	VBZ,SBAR,2.81	WHNP,S,3.30	NP,VP,3.82	VP,VP,5.73	VBZ,RB,0.02	"
"and you are the one now discriminating!! against the ones who cannot affor to send their children to private or parochial schools (which is why i support vouchers). you're really pulverizing the dead horse here chettie!!! when even liberals are supporting educational alternatives to the cesspools called the public skrewel (thank you elrushbo) system, that must mean something. throwing more money into and forcing children into the cesspools like that will not solve the poor performace of the education establishment, that's been done for decades with lousy results. in fact, buffalo schools superintendant, dr. james williams  is endeavoring to bring the district schools up to the same performance standards as the charters.","1","CC,S,1.23	NP,VP,0.71	VBP,NP,0.49	NP,VP,0.22	DT,CD,0.01	ADVP,@VP,0.03	VBG,NP,0.00	"
"You are making a mockery of the 2nd Amendment. You know the answer.","1","NP,@S,0.88	VP,.,0.49	VBP,VP,0.13	VBG,NP,0.44	NP,PP,0.58	DT,NN,0.21	IN,NP,0.04	DT,@NP,0.03	JJ,NN,0.00	"
"sorry to burst your bubble, but non gene inheritance is non materiastic inheritance, which absolutely does contradict toe. (how exactly does it happen that thought or awareness generates a new physical trait and then pass it down?) and never has it been proven that any spontaneous, randomly occurring mutation has ever created a beneficial, selectable morphological novelty, so ultimately, it's your materialist theory that has no evidence. i have evidence, you don't.","1","ADJP,@SINV,1.56	JJ,S,0.30	TO,VP,0.30	VB,NP,1.05	NP,NP,0.37	NP,CC,0.64	NP,,,0.38	PRP$,NN,0.71	JJ,@NP,0.19	NN,NN,0.00	SINV,.,0.71	VP,NP,0.32	VBZ,ADJP,0.22	NP,SBAR,2.53	NP,,,0.03	JJ,NN,0.00	WHNP,S,3.86	ADVP,VP,5.91	VBZ,VP,0.03	VB,NP,0.00	"
"i think that it demonstrates that the liberal biased media got it dead wrong. no residents blame the mayor and governor, not bush. as for the adulation, it's tough to bite the hand that's building you a new house using federal bucks. emoticonxcensored  the fact is that no was given considerably more money than any other state for army coe projects and la chose to spend it on various pet projects instead of fixing the levee. the last woman interviewed by dean renyolds had it right. they were given federal money to fix the problem and they didn't.  sour grapes make for a poor wine. they make a better whine. emoticonxrolleyes","1","NP,@S,5.90	VP,.,3.58	VBP,SBAR,5.19	IN,S,5.13	NP,VP,5.55	VBZ,SBAR,5.48	IN,S,5.42	NP,VP,1.46	DT,@NP,3.32	JJ,@NP,2.73	VBN,NNS,4.32	VBD,S,3.47	NP,ADJP,4.53	JJ,JJ,0.36	"
"I don't believe Mr. Hamm was refering to the issue of CCW at all, just the right to defend oneself while at home.","1","NP,@S,4.74	VP,.,4.23	VP,VP,3.38	VBP,RB,0.02	VB,SBAR,4.27	NP,VP,4.56	NNP,NNP,0.22	VBD,VP,1.94	VP,S,0.15	VBG,PP,0.28	TO,NP,1.02	NP,PP,1.49	DT,NN,0.01	IN,NP,1.75	NP,PP,1.31	IN,NP,2.70	NP,NP,0.63	NP,RB,0.53	NP,,,0.00	DT,NN,5.90	TO,VP,0.66	VP,SBAR,0.82	VB,NP,0.06	IN,FRAG,0.18	IN,NN,0.00	"
"israel, as by far the single largest recipient of us military aid, direct financial aid and trade loan guarantees is the only one that comes to mind. they're our hired gun, bought and paid for. saudi arabia, currently under islamic extremist pressure for their association with us, does pay cash for their armaments.","1","NP,@S,5.34	,,@S,5.50	PP,@S,5.35	IN,PP,0.26	IN,NP,0.42	ADVP,@NP,0.09	RB,NP,0.11	NP,PP,0.72	DT,@NP,0.40	ADJP,JJ,0.40	JJ,JJS,0.23	IN,NP,5.89	JJ,NN,0.00	,,@S,5.36	NP,@S,4.07	JJ,@NP,1.27	JJ,@NP,0.59	NN,@NP,0.44	CC,@NP,0.37	NN,@NP,0.32	NN,NNS,1.08	VP,.,0.37	VBZ,NP,0.32	NP,SBAR,2.20	DT,QP,0.16	RB,CD,0.05	WHNP,S,1.48	VBZ,S,5.42	TO,VP,0.02	"
"For anti choicers, it's just about control and power over women. They don't care about life. (Except their own.)","1","PP,@S,1.08	IN,NP,0.03	JJ,NNS,0.00	,,@S,2.79	NP,@S,2.38	VP,.,1.84	VP,PP,1.99	VBZ,ADVP,0.01	IN,NP,3.96	NP,PP,4.39	NP,NN,0.41	NN,CC,0.01	IN,NP,0.02	"
"It has 'splintered' in the fact there are more than one way to interpret things.. and how strictly one follows the rituals.  On the other hand, there doesn't seem to be the antagonisation between the various viewpoints that there are with Chistianity.. although some of the ultra conservative are a bit snooty.. that attitude is very much in the minority though.","1","NP,@S,0.90	VP,.,0.81	VP,PP,1.08	VP,'',0.93	VP,NP,0.31	VBZ,``,0.01	IN,NP,1.96	NP,SBAR,2.60	DT,NN,0.00	NP,VP,3.36	VBP,NP,3.28	NP,SBAR,0.20	QP,NN,1.16	JJR,@QP,0.02	IN,CD,0.01	TO,VP,2.49	VB,NP,0.61	"
"michele, that is a red herring and you know it.........don't insult african americans fight for rights with gay marriage.......","1","NP,:,6.05	NP,SBAR,6.54	NP,,,0.22	WHNP,S,5.54	VP,PP,2.13	VP,PRN,2.29	VBZ,NP,0.04	DT,@NP,0.20	JJ,NN,0.25	CC,S,2.15	NP,VP,2.17	VBP,SBAR,1.52	NP,@S,0.22	:,VP,0.19	VBP,RB,0.02	NP,NP,2.49	NP,PP,2.10	JJ,@NP,0.30	NNS,NN,0.78	IN,NP,0.27	NP,PP,1.56	IN,NP,0.88	JJ,NN,0.05	"
"Who's this he you're talking to? Archangel or me, Zorba? Why do you talk past me so I feel like I'm eavesdropping on a post intended for someone else? Are you such a coward that you fear speaking directly to me?","1","WHNP,@SBARQ,0.12	SQ,.,1.20	VBZ,NP,1.37	NP,SBAR,0.74	DT,PRP,0.01	NP,VP,0.08	VBP,VP,0.14	VBG,PP,0.02	"
"that seems unlikely. he gets banned everywhere he goes with his multiple names. he's not very good at hiding his identity and not very good at controlling his temper when dealing with the sort of creation believing xxxxxx that you get frequenting these boards (i can't say i blame him on the latter point). look around the web though and you will find him elsewhere...","1","SBAR,.,0.14	IN,S,0.51	VBZ,ADJP,0.03	"
"this seems to be a mixture of pascal's wager and shocking evidence of eternal cruelty and torture from the god of love. pray tell, arch, what is meant by 'the second death'? will you confirm or deny that symbolic fire means eternal destruction, not eternal torment? can you provide scriptures that confirm that the ungodly will be tortured for eternity in indestructible bodies? why would a god of love torture people for eternity? why would you want to worship such an evil creature if that was the case?","1","NP,@S,6.44	VP,.,6.13	VBZ,S,5.27	TO,VP,5.66	VP,VP,3.41	VP,CC,1.91	VB,NP,1.73	NP,PP,3.15	DT,NN,0.00	IN,NP,2.58	NP,PP,0.69	NP,@NP,0.23	NN,POS,0.22	NN,@NP,0.06	CC,@NP,0.13	JJ,NN,0.03	IN,NP,0.55	JJ,NN,0.70	VB,PP,6.02	IN,NP,2.85	NP,PP,1.31	DT,NN,0.51	IN,NP,10.51	"
"i was disappointed by the ending because brown lets opus dei and the roman catholic church off.","1","NP,@S,6.96	VP,.,4.74	VP,ADVP,0.39	VBD,ADJP,5.11	VBN,PP,3.72	IN,NP,0.38	DT,@NP,0.54	UCP,NN,0.27	UCP,ADJP,2.01	VP,CC,1.54	VBG,SBAR,0.90	IN,S,1.69	NP,VP,1.29	VBZ,PP,0.00	NN,NP,0.00	NP,JJ,0.04	DT,NN,0.22	"
"Now you've gone and done it...done it...done it. You're you're repeating repeating yourself yourself again again.....and again","1","ADVP,@S,8.10	NP,@S,7.30	VP,.,7.42	VBP,VP,7.17	VP,NP,6.31	VP,VP,5.43	VP,:,4.53	VP,VP,0.57	VP,:,0.92	VP,NP,0.16	VP,VBN,0.08	VBN,CC,0.03	VBN,NP,0.01	"
"We really are going around in circles on this........My bible through the RCC and Jesus Christ says all life is sacred including that life in the womb.........","1","SBAR,@S,10.07	S,S,0.46	S,:,2.41	NP,@S,0.48	ADVP,VP,0.11	VBP,VP,0.02	VP,PP,0.01	VBG,ADVP,0.01	IN,NP,0.01	NP,PP,0.25	IN,NP,0.01	NP,VP,2.78	NP,PP,1.89	PRP$,NN,0.23	IN,NP,0.19	NP,NP,0.34	NP,CC,0.18	DT,NN,0.22	NNP,NNP,0.24	NP,@S,3.77	DT,NN,5.90	VP,:,3.66	VBZ,NP,2.04	NP,PP,0.36	VBG,NP,1.04	NP,PP,0.40	DT,NN,5.89	IN,NP,0.19	DT,NN,0.22	"
"I think you are forgetting the fact that He was 100  God and 100  man. I don't understand what you are trying to argue.","1","NP,@S,0.82	VP,.,0.48	VBP,SBAR,2.74	NP,VP,2.01	VBP,VP,1.74	VP,SBAR,0.11	VBG,NP,1.96	DT,NN,0.00	IN,S,1.20	NP,VP,0.06	VBD,NP,0.06	NP,NP,0.19	NP,CC,0.03	CD,NNP,0.04	CD,NN,0.03	"
"As the founders of Darwinism evolution introduced it as a way to make God unnecessary get around God.","1","SBAR,@S,2.19	IN,S,3.19	NP,VP,0.68	NP,PP,0.24	DT,NNS,0.26	IN,NP,0.43	NNP,NN,0.20	VP,S,6.78	VP,PP,2.36	VBD,NP,1.75	IN,NP,0.21	DT,NN,0.02	TO,VP,2.31	VB,S,3.54	NP,ADJP,0.18	VP,.,0.00	VB,PP,0.06	IN,NP,0.02	"
"...and chickens seem to benefit from having eggshells crushed and fed back to them.","1",":,@S,3.93	CC,@S,3.97	NP,@S,4.26	VP,.,3.88	VBP,S,1.23	TO,VP,1.55	VB,PP,8.98	IN,S,3.76	VBG,S,2.57	NP,UCP,2.18	UCP,VP,0.93	ADJP,CC,0.46	VP,PP,0.56	VBN,ADVP,0.22	TO,NP,0.01	"
"wow. symbiote has your number on this one. you're in full out back pedal mode here, huh? again, give some proof of causality about that claim, and then we'll talk. not whatever you're shifting to as your 'hypothesis' to avoid having to back up the claim you made in your first post.","1","NN,.,4.63	"
"i used to think the answer to this was bin laden, but after reading an article called 'the brain' (playboy's june issue), i switched my opinion to khalid shieikh mohammed. does anyone else agree with me? this guy was the mastermind behind so many terrorist attacks (incl. 9 11) that it made my head spin. it was also surprising to read that he received his bachelor's degree here in the states, with classmates describing him as a 'class clown'. simply crazy, and scary when you think about it. thoughts or opinions? steve","1","S,.,5.55	S,S,2.58	S,CC,3.36	S,,,2.22	NP,VP,0.81	NP,VP,1.00	VBN,S,0.11	TO,VP,0.01	VP,PP,0.18	VB,NP,0.06	DT,NN,0.04	TO,NP,0.01	VBD,S,0.14	NP,ADJP,0.66	PP,@S,4.21	IN,S,5.05	VBG,NP,3.70	NP,PRN,0.00	NP,VP,0.90	DT,NN,0.23	VP,'',0.12	VP,NP,0.38	VBN,``,0.01	DT,NN,0.01	-LRB-,@PRN,1.48	NP,-RRB-,1.04	NP,NP,0.13	NP,NP,0.07	NN,POS,0.22	,,@S,0.41	NP,VP,1.66	VBD,SBAR,0.56	NP,VP,0.40	NP,PP,0.01	PRP$,NN,0.05	TO,NP,0.02	NN,NN,0.00	"
